Bin,Chromosome,Position,FC_Sbe_vs_Wte,FC_sbg_vs_wtg
LinJ35-1700000-1705000,35,1702500,0.084148699,0.093648974
LinJ34-335000-340000,34,337500,0.054506216,0.093475952
LinJ25-875000-880000,25,877500,0.052627553,0.09343156
LinJ27-205000-210000,27,207500,0,0.093419945
LinJ36-2410000-2415000,36,2412500,0.00289308,0.093334387
LinJ10-60000-65000,10,62500,0.058726054,0.093327737
LinJ11-365000-370000,11,367500,0,0.093281679
LinJ36-985000-990000,36,987500,0.034221423,0.093083514
LinJ15-450000-455000,15,452500,0.040068753,0.093069279
LinJ30-960000-965000,30,962500,0.125310934,0.093011971
LinJ21-755000-760000,21,757500,0.05147636,0.0929332
LinJ27-470000-475000,27,472500,0.064466029,0.092887835
LinJ36-890000-895000,36,892500,0.02300585,0.092785947
LinJ36-2115000-2120000,36,2117500,0,0.092582226
LinJ29-350000-355000,29,352500,-0.047888083,0.092341808
LinJ30-905000-910000,30,907500,0.041550367,0.092294942
LinJ34-605000-610000,34,607500,-0.039384569,0.092258439
LinJ16-340000-345000,16,342500,-0.115752475,0.09225303
LinJ36-1255000-1260000,36,1257500,0.007288172,0.092179479
LinJ16-650000-655000,16,652500,0.030225791,0.092152534
LinJ22-55000-60000,22,57500,-0.0269476,0.09199757
LinJ29-595000-600000,29,597500,0.090282051,0.09192334
LinJ35-20000-25000,35,22500,0.009599068,0.091715547
LinJ10-40000-45000,10,42500,0.0544724,0.091560276
LinJ30-970000-975000,30,972500,-0.022493193,0.091553516
LinJ27-95000-100000,27,97500,-0.05085154,0.091525027
LinJ29-660000-665000,29,662500,0.064529366,0.091522355
LinJ36-2135000-2140000,36,2137500,0.026145684,0.091428142
LinJ29-810000-815000,29,812500,0.088217226,0.091323406
LinJ25-795000-800000,25,797500,0.004033807,0.091040555
LinJ36-1820000-1825000,36,1822500,-0.010709904,0.091040053
LinJ36-545000-550000,36,547500,0.06238113,0.090909126
LinJ34-1285000-1290000,34,1287500,0.058112071,0.090875947
LinJ35-1565000-1570000,35,1567500,0.041006396,0.090747893
LinJ34-960000-965000,34,962500,0.114246003,0.090545539
LinJ36-805000-810000,36,807500,0.015439227,0.090507475
LinJ30-880000-885000,30,882500,-0.009686703,0.090463866
LinJ35-1285000-1290000,35,1287500,-0.017288461,0.090461986
LinJ14-250000-255000,14,252500,0.017024283,0.090408515
LinJ13-495000-500000,13,497500,0.072554946,0.090387636
LinJ35-110000-115000,35,112500,-0.015810617,0.09032737
LinJ33-80000-85000,33,82500,0.042998599,0.090247015
LinJ24-20000-25000,24,22500,0.10101703,0.090164065
LinJ15-565000-570000,15,567500,-0.016495012,0.090112747
LinJ23-660000-665000,23,662500,-0.015309319,0.09009342
LinJ34-60000-65000,34,62500,0.069831812,0.090082675
LinJ14-450000-455000,14,452500,-0.119469609,0.089892812
LinJ14-0-5000,14,2500,-0.031625309,0.089546775
LinJ35-1750000-1755000,35,1752500,0.03040164,0.089491239
LinJ36-90000-95000,36,92500,-0.035271837,0.089113712
LinJ25-230000-235000,25,232500,0.001631899,0.089096846
LinJ27-190000-195000,27,192500,0.008543074,0.088925153
LinJ20-570000-575000,20,572500,-0.0162295,0.088682395
LinJ36-295000-300000,36,297500,-0.037656574,0.088538571
LinJ36-1060000-1065000,36,1062500,0.053542781,0.08852412
LinJ35-1315000-1320000,35,1317500,0.001794527,0.088331486
LinJ29-1215000-1220000,29,1217500,-0.016742389,0.088133839
LinJ36-495000-500000,36,497500,0.032653422,0.087959461
LinJ36-2385000-2390000,36,2387500,0.084052979,0.087953942
LinJ36-1710000-1715000,36,1712500,0.088071579,0.087782448
LinJ30-315000-320000,30,317500,0.095150248,0.087708121
LinJ22-380000-385000,22,382500,0,0.087365701
LinJ19-120000-125000,19,122500,-0.022499889,0.08731499
LinJ27-250000-255000,27,252500,0.018789594,0.087292201
LinJ36-2025000-2030000,36,2027500,0.075707946,0.087128206
LinJ33-365000-370000,33,367500,0.008715521,0.086963161
LinJ36-1250000-1255000,36,1252500,0.015461855,0.086866131
LinJ35-100000-105000,35,102500,0.031748033,0.086862045
LinJ24-610000-615000,24,612500,0.036616497,0.086858393
LinJ33-350000-355000,33,352500,0.019937754,0.086806267
LinJ33-35000-40000,33,37500,0.08042245,0.086801274
LinJ30-1015000-1020000,30,1017500,0.04998826,0.086766761
LinJ29-815000-820000,29,817500,-0.000977851,0.08674868
LinJ36-1540000-1545000,36,1542500,0.023885979,0.086698826
LinJ36-45000-50000,36,47500,0.027934711,0.086667062
LinJ22-75000-80000,22,77500,0.006384616,0.086627542
LinJ35-775000-780000,35,777500,0.118568202,0.086554849
LinJ36-470000-475000,36,472500,0.043885806,0.086518783
LinJ35-1680000-1685000,35,1682500,0.015856146,0.086457092
LinJ34-475000-480000,34,477500,0.050444495,0.086376743
LinJ21-70000-75000,21,72500,-0.057984898,0.086030874
LinJ34-1730000-1735000,34,1732500,-0.033764053,0.085933794
LinJ12-275000-280000,12,277500,-0.051144697,0.085844503
LinJ14-425000-430000,14,427500,-0.011002881,0.085767469
LinJ34-710000-715000,34,712500,0.141209577,0.085688131
LinJ10-530000-535000,10,532500,-0.028815597,0.085422673
LinJ35-790000-795000,35,792500,0,0.085317101
LinJ22-350000-355000,22,352500,0.074168822,0.085312446
LinJ27-320000-325000,27,322500,0.029119104,0.085256716
LinJ25-270000-275000,25,272500,0.077948741,0.08521883
LinJ07-515000-520000,7,517500,-0.023192537,0.085008812
LinJ09-570000-575000,9,572500,0.049071069,0.084982795
LinJ29-1220000-1225000,29,1222500,0.030590766,0.084974226
LinJ33-605000-610000,33,607500,0.032915922,0.084960495
LinJ36-820000-825000,36,822500,-0.017031767,0.084859362
LinJ30-1235000-1240000,30,1237500,0.027124154,0.084755258
LinJ14-585000-590000,14,587500,-0.012676302,0.084728592
LinJ30-1200000-1205000,30,1202500,-0.00744388,0.084622941
LinJ22-125000-130000,22,127500,0.03720304,0.084396354
LinJ36-365000-370000,36,367500,0.036701443,0.084348839
LinJ19-90000-95000,19,92500,-0.006227115,0.084348839
LinJ33-450000-455000,33,452500,0.083516323,0.084253087
LinJ36-1885000-1890000,36,1887500,0.015673657,0.084112985
LinJ27-460000-465000,27,462500,0.147386656,0.084090502
LinJ13-640000-645000,13,642500,0.029088069,0.084016389
LinJ12-240000-245000,12,242500,0.088434556,0.08398518
LinJ27-15000-20000,27,17500,-0.030116223,0.083872148
LinJ20-565000-570000,20,567500,-0.017074632,0.083636847
LinJ34-1565000-1570000,34,1567500,0.106843677,0.083634605
LinJ36-2430000-2435000,36,2432500,0.090819515,0.083505804
LinJ25-245000-250000,25,247500,-0.022404578,0.083423005
LinJ30-1205000-1210000,30,1207500,0.030433954,0.083345596
LinJ19-70000-75000,19,72500,-0.03638083,0.083343233
LinJ23-645000-650000,23,647500,-0.048545418,0.083288857
LinJ35-1025000-1030000,35,1027500,0.070188811,0.083024837
LinJ29-770000-775000,29,772500,0.084961752,0.083020036
LinJ36-2700000-2705000,36,2702500,-0.048366381,0.082986907
LinJ28-1180000-1185000,28,1182500,0.022240387,0.082881988
LinJ13-35000-40000,13,37500,0.052935816,0.082817983
LinJ35-1830000-1835000,35,1832500,0.029791536,0.082805374
LinJ36-500000-505000,36,502500,0.017810149,0.082509808
LinJ27-195000-200000,27,197500,0.083075085,0.082484484
LinJ13-225000-230000,13,227500,0.117387113,0.082476551
LinJ21-610000-615000,21,612500,0.040393074,0.082469154
LinJ35-1185000-1190000,35,1187500,0.055032722,0.082218966
LinJ28-40000-45000,28,42500,0.051695959,0.082218966
LinJ30-870000-875000,30,872500,0.02720053,0.082107938
LinJ19-535000-540000,19,537500,-0.068641089,0.082084785
LinJ36-795000-800000,36,797500,-0.011651318,0.082065084
LinJ20-410000-415000,20,412500,0.028085754,0.081887697
LinJ30-275000-280000,30,277500,0.041496892,0.081799726
LinJ34-725000-730000,34,727500,0.059295622,0.081788847
LinJ30-690000-695000,30,692500,0.072929208,0.081724634
LinJ16-630000-635000,16,632500,-0.025389842,0.081702768
LinJ33-95000-100000,33,97500,0.048908953,0.081587299
LinJ34-955000-960000,34,957500,-0.005306961,0.081479737
LinJ13-440000-445000,13,442500,0.057577543,0.081459368
LinJ34-1465000-1470000,34,1467500,0.010784723,0.081407411
LinJ17-145000-150000,17,147500,0.072942349,0.08138071
LinJ30-0-5000,30,2500,0.091445511,0.081175798
LinJ09-15000-20000,9,17500,0.040392423,0.081157018
LinJ27-270000-275000,27,272500,0.011637974,0.081038937
LinJ36-2205000-2210000,36,2207500,0.001410643,0.080874319
LinJ29-1205000-1210000,29,1207500,-0.023935129,0.080822954
LinJ23-140000-145000,23,142500,-0.044175428,0.080757172
LinJ21-685000-690000,21,687500,0.083489443,0.080431064
LinJ35-665000-670000,35,667500,-0.076286189,0.080407135
LinJ34-460000-465000,34,462500,0.056674076,0.080338547
LinJ28-510000-515000,28,512500,-0.00611398,0.080187448
LinJ34-1335000-1340000,34,1337500,0.052825369,0.080166033
LinJ35-815000-820000,35,817500,0.038833865,0.079950495
LinJ24-260000-265000,24,262500,0.079953066,0.079788449
LinJ29-740000-745000,29,742500,0.011231576,0.079784375
LinJ36-1855000-1860000,36,1857500,0.000765513,0.07978226
LinJ24-120000-125000,24,122500,0.168596899,0.079772637
LinJ36-1840000-1845000,36,1842500,0.02713133,0.079751929
LinJ35-1660000-1665000,35,1662500,0.126898311,0.079665096
LinJ11-310000-315000,11,312500,0.119239073,0.079260163
LinJ34-1615000-1620000,34,1617500,0.008256165,0.079106252
LinJ36-685000-690000,36,687500,0.036570655,0.07908167
LinJ17-75000-80000,17,77500,0.094991631,0.079019597
LinJ34-1530000-1535000,34,1532500,0.027336737,0.078964152
LinJ30-720000-725000,30,722500,0.007697693,0.078912477
LinJ35-1835000-1840000,35,1837500,0.048587606,0.078876681
LinJ23-385000-390000,23,387500,0.053241679,0.078870227
LinJ33-45000-50000,33,47500,-0.000134087,0.078841275
LinJ35-485000-490000,35,487500,0.004482588,0.078650134
LinJ29-955000-960000,29,957500,0.077806158,0.078604679
LinJ36-1850000-1855000,36,1852500,0.076537463,0.078440075
LinJ30-915000-920000,30,917500,0,0.078322755
LinJ36-1955000-1960000,36,1957500,0.005968152,0.078216881
LinJ27-540000-545000,27,542500,-0.041563096,0.078147574
LinJ23-145000-150000,23,147500,-0.034041265,0.077994772
LinJ34-1180000-1185000,34,1182500,0.044326818,0.077930209
LinJ14-630000-635000,14,632500,-0.028783368,0.077781696
LinJ34-775000-780000,34,777500,0,0.077678235
LinJ28-215000-220000,28,217500,0.043419462,0.077661112
LinJ35-1900000-1905000,35,1902500,-0.008928788,0.077592464
LinJ27-725000-730000,27,727500,0.131297808,0.077579852
LinJ11-260000-265000,11,262500,0.08140115,0.077555927
LinJ27-150000-155000,27,152500,-0.00777123,0.077450512
LinJ20-270000-275000,20,272500,0.024335154,0.077284099
LinJ28-65000-70000,28,67500,0.037062182,0.077241971
LinJ13-450000-455000,13,452500,0.10514563,0.077234584
LinJ36-2190000-2195000,36,2192500,0.014995202,0.077183986
LinJ36-445000-450000,36,447500,0.029214738,0.07717264
LinJ28-1175000-1180000,28,1177500,0.0490955,0.077087692
LinJ33-25000-30000,33,27500,0.019885359,0.07701311
LinJ20-495000-500000,20,497500,-0.001283251,0.076702524
LinJ24-795000-800000,24,797500,0.034340622,0.076668733
LinJ34-1325000-1330000,34,1327500,0.078854318,0.076661516
LinJ29-1030000-1035000,29,1032500,0.090519128,0.076645516
LinJ20-105000-110000,20,107500,0.006350564,0.07659441
LinJ05-150000-155000,5,152500,-0.043748709,0.076580451
LinJ36-270000-275000,36,272500,-0.050637023,0.076575492
LinJ36-2290000-2295000,36,2292500,0.040890999,0.076538532
LinJ16-605000-610000,16,607500,-0.111051839,0.076450492
LinJ36-645000-650000,36,647500,0.063932517,0.076410581
LinJ19-150000-155000,19,152500,-0.002643814,0.076359949
LinJ30-1010000-1015000,30,1012500,0.017599173,0.076326742
LinJ15-585000-590000,15,587500,-0.018787537,0.076326742
LinJ15-70000-75000,15,72500,0.036736548,0.07628185
LinJ27-135000-140000,27,137500,0.011146332,0.076280917
LinJ15-60000-65000,15,62500,0.038307745,0.076215618
LinJ28-5000-10000,28,7500,0.015962123,0.076194274
LinJ27-510000-515000,27,512500,0.100880194,0.076124785
LinJ36-2195000-2200000,36,2197500,0.03510475,0.076087617
LinJ29-915000-920000,29,917500,-0.015256785,0.076053097
LinJ36-1785000-1790000,36,1787500,0.057315168,0.075976224
LinJ36-2720000-2725000,36,2722500,0.03957771,0.075973693
LinJ35-1870000-1875000,35,1872500,0.069393992,0.075965438
LinJ30-1090000-1095000,30,1092500,0.065211595,0.075928385
LinJ36-1865000-1870000,36,1867500,0.003275446,0.075742897
LinJ10-495000-500000,10,497500,-0.040757039,0.075612371
LinJ35-1860000-1865000,35,1862500,0.070211601,0.075525522
LinJ11-520000-525000,11,522500,-0.011790132,0.075465238
LinJ19-240000-245000,19,242500,0.012106261,0.075418395
LinJ34-1215000-1220000,34,1217500,0.032663355,0.075324096
LinJ14-435000-440000,14,437500,-0.023458378,0.075262056
LinJ28-80000-85000,28,82500,0.099033519,0.075199089
LinJ33-175000-180000,33,177500,0.002514042,0.07516378
LinJ34-1195000-1200000,34,1197500,0.01010898,0.075162033
LinJ20-420000-425000,20,422500,-0.024183201,0.07509474
LinJ29-1150000-1155000,29,1152500,0.024553868,0.074977693
LinJ10-75000-80000,10,77500,0.093254877,0.074941744
LinJ28-1165000-1170000,28,1167500,-0.018447711,0.074933177
LinJ15-300000-305000,15,302500,0.015209952,0.074748543
LinJ27-80000-85000,27,82500,-0.098545157,0.074666646
LinJ35-270000-275000,35,272500,-0.020964558,0.074628988
LinJ29-180000-185000,29,182500,0.140778603,0.074579092
LinJ33-725000-730000,33,727500,-0.000402141,0.074455221
LinJ24-800000-805000,24,802500,0.016922797,0.074451272
LinJ14-210000-215000,14,212500,-0.006481938,0.074376461
LinJ30-665000-670000,30,667500,0.064959025,0.074350686
LinJ34-1840000-1845000,34,1842500,0.035981047,0.074335327
LinJ13-255000-260000,13,257500,0.026043971,0.074330918
LinJ28-465000-470000,28,467500,-0.019578394,0.074328682
LinJ29-1000000-1005000,29,1002500,0.011948002,0.074292819
LinJ36-1115000-1120000,36,1117500,-0.008607478,0.074236999
LinJ13-245000-250000,13,247500,0.02740326,0.074218518
LinJ25-265000-270000,25,267500,0.024869836,0.074217082
LinJ06-35000-40000,6,37500,0.085899392,0.074072734
LinJ34-95000-100000,34,97500,-0.002724062,0.073952974
LinJ11-535000-540000,11,537500,0.011921523,0.073951505
LinJ35-1450000-1455000,35,1452500,0.072069674,0.073913703
LinJ29-805000-810000,29,807500,0.084100184,0.073635572
LinJ36-1960000-1965000,36,1962500,0.089844168,0.073585678
LinJ03-320000-325000,3,322500,-0.078531528,0.07352768
LinJ35-115000-120000,35,117500,-0.002595612,0.073509828
LinJ13-395000-400000,13,397500,0.113178945,0.073503764
LinJ20-680000-685000,20,682500,0,0.073283029
LinJ03-255000-260000,3,257500,-0.304754446,0.073083927
LinJ35-1150000-1155000,35,1152500,0.018819364,0.07304661
LinJ35-1300000-1305000,35,1302500,0.054142846,0.073037253
LinJ24-715000-720000,24,717500,0.064903904,0.072986756
LinJ34-455000-460000,34,457500,0.169282494,0.072846862
LinJ29-470000-475000,29,472500,0.019992927,0.07274254
LinJ36-845000-850000,36,847500,-0.030791727,0.072726297
LinJ33-15000-20000,33,17500,0.067978172,0.07270621
LinJ36-2215000-2220000,36,2217500,-0.028589677,0.072662858
LinJ10-25000-30000,10,27500,-0.014397776,0.072540886
LinJ34-75000-80000,34,77500,0.009872162,0.072531415
LinJ24-675000-680000,24,677500,-0.04446143,0.072529993
LinJ28-1155000-1160000,28,1157500,0.06741891,0.072472616
LinJ35-280000-285000,35,282500,0.038282886,0.07236109
LinJ36-1470000-1475000,36,1472500,0.056884467,0.07230795
LinJ27-490000-495000,27,492500,0.009372598,0.072290919
LinJ27-140000-145000,27,142500,0.053299988,0.072216559
LinJ12-225000-230000,12,227500,0.053249939,0.072200239
LinJ04-435000-440000,4,437500,-0.05263632,0.07218348
LinJ20-130000-135000,20,132500,0.047901226,0.072172622
LinJ25-155000-160000,25,157500,0.152097115,0.07209631
LinJ15-105000-110000,15,107500,0.01162749,0.07209631
LinJ35-955000-960000,35,957500,0.05109478,0.072015403
LinJ36-1500000-1505000,36,1502500,0.094176139,0.071976313
LinJ36-570000-575000,36,572500,0.041277674,0.071940107
LinJ36-580000-585000,36,582500,-0.019055477,0.071933896
LinJ15-50000-55000,15,52500,0.05949433,0.071814254
LinJ22-110000-115000,22,112500,-0.031387579,0.071797031
LinJ36-2555000-2560000,36,2557500,0.037747438,0.071706599
LinJ35-1485000-1490000,35,1487500,0.112443641,0.071706598
LinJ34-230000-235000,34,232500,0.068317059,0.071427829
LinJ35-1135000-1140000,35,1137500,0.051426795,0.071184664
LinJ36-1870000-1875000,36,1872500,-0.07639113,0.071154636
LinJ35-1940000-1945000,35,1942500,-0.015978083,0.071095286
LinJ21-695000-700000,21,697500,0.041175641,0.071089303
LinJ30-90000-95000,30,92500,-0.017395369,0.071049681
LinJ29-365000-370000,29,367500,0.058981345,0.071038494
LinJ28-60000-65000,28,62500,0.045694567,0.070997851
LinJ27-925000-930000,27,927500,0.037545563,0.070633526
LinJ20-505000-510000,20,507500,-0.005377297,0.070625222
LinJ19-20000-25000,19,22500,0.095008402,0.070620967
LinJ27-495000-500000,27,497500,-0.01547132,0.070599212
LinJ10-540000-545000,10,542500,-0.004661443,0.070587922
LinJ35-1475000-1480000,35,1477500,-0.025504444,0.070546361
LinJ17-670000-675000,17,672500,0.053065049,0.070347253
LinJ21-550000-555000,21,552500,0.025206283,0.0702796
LinJ11-475000-480000,11,477500,0.079457529,0.070073834
LinJ13-340000-345000,13,342500,0.078200575,0.070035347
LinJ22-725000-730000,22,727500,0.004496896,0.069989254
LinJ24-30000-35000,24,32500,-0.00171545,0.069935664
LinJ34-360000-365000,34,362500,0.078070887,0.069719157
LinJ30-1260000-1265000,30,1262500,0.092903741,0.069626042
LinJ13-535000-540000,13,537500,0.016281734,0.06955525
LinJ25-865000-870000,25,867500,0.024029485,0.06952944
LinJ27-40000-45000,27,42500,-0.012954005,0.06952944
LinJ29-935000-940000,29,937500,0.047443479,0.069462559
LinJ14-420000-425000,14,422500,0.00291049,0.069232706
LinJ24-265000-270000,24,267500,0.046326186,0.069168015
LinJ11-200000-205000,11,202500,-0.016952467,0.069164473
LinJ13-50000-55000,13,52500,0.062639774,0.06894713
LinJ30-1325000-1330000,30,1327500,0.025838747,0.068922944
LinJ36-970000-975000,36,972500,0.089189062,0.068837659
LinJ36-830000-835000,36,832500,0.020261141,0.068788156
LinJ34-295000-300000,34,297500,-0.008096395,0.068700772
LinJ36-400000-405000,36,402500,-0.064899633,0.068616277
LinJ30-655000-660000,30,657500,0.048461185,0.068490857
LinJ36-280000-285000,36,282500,0.045825586,0.068387509
LinJ30-1055000-1060000,30,1057500,0.018351192,0.068252221
LinJ24-790000-795000,24,792500,0.048006553,0.068248976
LinJ34-1705000-1710000,34,1707500,0.020794917,0.068198827
LinJ20-95000-100000,20,97500,0,0.068147903
LinJ25-50000-55000,25,52500,0.046925569,0.06813602
LinJ27-845000-850000,27,847500,0.083701456,0.068133878
LinJ35-1990000-1995000,35,1992500,0.035934096,0.068122815
LinJ33-60000-65000,33,62500,0.023941283,0.068082908
LinJ35-875000-880000,35,877500,-0.024934407,0.068055021
LinJ35-445000-450000,35,447500,-0.03461618,0.06804046
LinJ24-235000-240000,24,237500,-0.317326426,0.067914839
LinJ34-825000-830000,34,827500,-0.095184444,0.067839028
LinJ34-1680000-1685000,34,1682500,0.078989471,0.067816813
LinJ36-285000-290000,36,287500,-0.033922326,0.067720406
LinJ30-860000-865000,30,862500,0.015403957,0.067560921
LinJ21-225000-230000,21,227500,-2.72914779,0.067376471
LinJ36-240000-245000,36,242500,0.012058909,0.067345869
LinJ34-90000-95000,34,92500,-0.04634342,0.067293489
LinJ29-950000-955000,29,952500,-0.032535112,0.06719299
LinJ07-350000-355000,7,352500,-0.034764787,0.067088934
