GeneID	Chr	start	end	Strand
LinJ17-395000-400000	LinJ17	395000	400000	+
LinJ17-400000-405000	LinJ17	400000	405000	+
LinJ17-405000-410000	LinJ17	405000	410000	+
LinJ17-410000-415000	LinJ17	410000	415000	+
LinJ17-415000-420000	LinJ17	415000	420000	+
LinJ17-420000-425000	LinJ17	420000	425000	+
LinJ17-425000-430000	LinJ17	425000	430000	+
LinJ17-430000-435000	LinJ17	430000	435000	+
LinJ17-435000-440000	LinJ17	435000	440000	+
LinJ17-440000-445000	LinJ17	440000	445000	+
LinJ17-445000-450000	LinJ17	445000	450000	+
LinJ17-450000-455000	LinJ17	450000	455000	+
LinJ17-455000-460000	LinJ17	455000	460000	+
LinJ17-460000-465000	LinJ17	460000	465000	+
LinJ17-465000-470000	LinJ17	465000	470000	+
LinJ17-470000-475000	LinJ17	470000	475000	+
LinJ17-475000-480000	LinJ17	475000	480000	+
LinJ17-480000-485000	LinJ17	480000	485000	+
LinJ17-485000-490000	LinJ17	485000	490000	+
LinJ17-490000-495000	LinJ17	490000	495000	+
LinJ17-495000-500000	LinJ17	495000	500000	+
LinJ17-500000-505000	LinJ17	500000	505000	+
LinJ17-505000-510000	LinJ17	505000	510000	+
LinJ17-510000-515000	LinJ17	510000	515000	+
LinJ17-515000-520000	LinJ17	515000	520000	+
LinJ17-520000-525000	LinJ17	520000	525000	+
LinJ17-525000-530000	LinJ17	525000	530000	+
LinJ17-530000-535000	LinJ17	530000	535000	+
LinJ17-535000-540000	LinJ17	535000	540000	+
LinJ17-540000-545000	LinJ17	540000	545000	+
LinJ17-545000-550000	LinJ17	545000	550000	+
LinJ17-550000-555000	LinJ17	550000	555000	+
LinJ17-555000-560000	LinJ17	555000	560000	+
LinJ17-560000-565000	LinJ17	560000	565000	+
LinJ17-565000-570000	LinJ17	565000	570000	+
LinJ17-570000-575000	LinJ17	570000	575000	+
LinJ17-575000-580000	LinJ17	575000	580000	+
LinJ17-580000-585000	LinJ17	580000	585000	+
LinJ17-585000-590000	LinJ17	585000	590000	+
LinJ17-590000-595000	LinJ17	590000	595000	+
LinJ17-595000-600000	LinJ17	595000	600000	+
LinJ17-600000-605000	LinJ17	600000	605000	+
LinJ17-605000-610000	LinJ17	605000	610000	+
LinJ17-610000-615000	LinJ17	610000	615000	+
LinJ17-615000-620000	LinJ17	615000	620000	+
LinJ17-620000-625000	LinJ17	620000	625000	+
LinJ17-625000-630000	LinJ17	625000	630000	+
LinJ17-630000-635000	LinJ17	630000	635000	+
LinJ17-635000-640000	LinJ17	635000	640000	+
LinJ17-640000-645000	LinJ17	640000	645000	+
LinJ17-645000-650000	LinJ17	645000	650000	+
LinJ17-650000-655000	LinJ17	650000	655000	+
LinJ17-655000-660000	LinJ17	655000	660000	+
LinJ17-660000-665000	LinJ17	660000	665000	+
LinJ17-665000-670000	LinJ17	665000	670000	+
LinJ17-670000-675000	LinJ17	670000	675000	+
LinJ17-675000-680000	LinJ17	675000	680000	+
LinJ17-680000-685000	LinJ17	680000	685000	+
LinJ17-685000-690000	LinJ17	685000	690000	+
LinJ17-690000-690898	LinJ17	690000	690898	+
LinJ18-0-5000	LinJ18	0	5000	+
LinJ18-5000-10000	LinJ18	5000	10000	+
LinJ18-10000-15000	LinJ18	10000	15000	+
LinJ18-15000-20000	LinJ18	15000	20000	+
LinJ18-20000-25000	LinJ18	20000	25000	+
LinJ18-25000-30000	LinJ18	25000	30000	+
LinJ18-30000-35000	LinJ18	30000	35000	+
LinJ18-35000-40000	LinJ18	35000	40000	+
LinJ18-40000-45000	LinJ18	40000	45000	+
LinJ18-45000-50000	LinJ18	45000	50000	+
LinJ18-50000-55000	LinJ18	50000	55000	+
LinJ18-55000-60000	LinJ18	55000	60000	+
LinJ18-60000-65000	LinJ18	60000	65000	+
LinJ18-65000-70000	LinJ18	65000	70000	+
LinJ18-70000-75000	LinJ18	70000	75000	+
LinJ18-75000-80000	LinJ18	75000	80000	+
LinJ18-80000-85000	LinJ18	80000	85000	+
LinJ18-85000-90000	LinJ18	85000	90000	+
LinJ18-90000-95000	LinJ18	90000	95000	+
LinJ18-95000-100000	LinJ18	95000	100000	+
LinJ18-100000-105000	LinJ18	100000	105000	+
LinJ18-105000-110000	LinJ18	105000	110000	+
LinJ18-110000-115000	LinJ18	110000	115000	+
LinJ18-115000-120000	LinJ18	115000	120000	+
LinJ18-120000-125000	LinJ18	120000	125000	+
LinJ18-125000-130000	LinJ18	125000	130000	+
LinJ18-130000-135000	LinJ18	130000	135000	+
LinJ18-135000-140000	LinJ18	135000	140000	+
LinJ18-140000-145000	LinJ18	140000	145000	+
LinJ18-145000-150000	LinJ18	145000	150000	+
LinJ18-150000-155000	LinJ18	150000	155000	+
LinJ18-155000-160000	LinJ18	155000	160000	+
LinJ18-160000-165000	LinJ18	160000	165000	+
LinJ18-165000-170000	LinJ18	165000	170000	+
LinJ18-170000-175000	LinJ18	170000	175000	+
LinJ18-175000-180000	LinJ18	175000	180000	+
LinJ18-180000-185000	LinJ18	180000	185000	+
LinJ18-185000-190000	LinJ18	185000	190000	+
LinJ18-190000-195000	LinJ18	190000	195000	+
LinJ18-195000-200000	LinJ18	195000	200000	+
LinJ18-200000-205000	LinJ18	200000	205000	+
LinJ18-205000-210000	LinJ18	205000	210000	+
LinJ18-210000-215000	LinJ18	210000	215000	+
LinJ18-215000-220000	LinJ18	215000	220000	+
LinJ18-220000-225000	LinJ18	220000	225000	+
LinJ18-225000-230000	LinJ18	225000	230000	+
LinJ18-230000-235000	LinJ18	230000	235000	+
LinJ18-235000-240000	LinJ18	235000	240000	+
LinJ18-240000-245000	LinJ18	240000	245000	+
LinJ18-245000-250000	LinJ18	245000	250000	+
LinJ18-250000-255000	LinJ18	250000	255000	+
LinJ18-255000-260000	LinJ18	255000	260000	+
LinJ18-260000-265000	LinJ18	260000	265000	+
LinJ18-265000-270000	LinJ18	265000	270000	+
LinJ18-270000-275000	LinJ18	270000	275000	+
LinJ18-275000-280000	LinJ18	275000	280000	+
LinJ18-280000-285000	LinJ18	280000	285000	+
LinJ18-285000-290000	LinJ18	285000	290000	+
LinJ18-290000-295000	LinJ18	290000	295000	+
LinJ18-295000-300000	LinJ18	295000	300000	+
LinJ18-300000-305000	LinJ18	300000	305000	+
LinJ18-305000-310000	LinJ18	305000	310000	+
LinJ18-310000-315000	LinJ18	310000	315000	+
LinJ18-315000-320000	LinJ18	315000	320000	+
LinJ18-320000-325000	LinJ18	320000	325000	+
LinJ18-325000-330000	LinJ18	325000	330000	+
LinJ18-330000-335000	LinJ18	330000	335000	+
LinJ18-335000-340000	LinJ18	335000	340000	+
LinJ18-340000-345000	LinJ18	340000	345000	+
LinJ18-345000-350000	LinJ18	345000	350000	+
LinJ18-350000-355000	LinJ18	350000	355000	+
LinJ18-355000-360000	LinJ18	355000	360000	+
LinJ18-360000-365000	LinJ18	360000	365000	+
LinJ18-365000-370000	LinJ18	365000	370000	+
LinJ18-370000-375000	LinJ18	370000	375000	+
LinJ18-375000-380000	LinJ18	375000	380000	+
LinJ18-380000-385000	LinJ18	380000	385000	+
LinJ18-385000-390000	LinJ18	385000	390000	+
LinJ18-390000-395000	LinJ18	390000	395000	+
LinJ18-395000-400000	LinJ18	395000	400000	+
LinJ18-400000-405000	LinJ18	400000	405000	+
LinJ18-405000-410000	LinJ18	405000	410000	+
LinJ18-410000-415000	LinJ18	410000	415000	+
LinJ18-415000-420000	LinJ18	415000	420000	+
LinJ18-420000-425000	LinJ18	420000	425000	+
LinJ18-425000-430000	LinJ18	425000	430000	+
LinJ18-430000-435000	LinJ18	430000	435000	+
LinJ18-435000-440000	LinJ18	435000	440000	+
LinJ18-440000-445000	LinJ18	440000	445000	+
LinJ18-445000-450000	LinJ18	445000	450000	+
LinJ18-450000-455000	LinJ18	450000	455000	+
LinJ18-455000-460000	LinJ18	455000	460000	+
LinJ18-460000-465000	LinJ18	460000	465000	+
LinJ18-465000-470000	LinJ18	465000	470000	+
LinJ18-470000-475000	LinJ18	470000	475000	+
LinJ18-475000-480000	LinJ18	475000	480000	+
LinJ18-480000-485000	LinJ18	480000	485000	+
LinJ18-485000-490000	LinJ18	485000	490000	+
LinJ18-490000-495000	LinJ18	490000	495000	+
LinJ18-495000-500000	LinJ18	495000	500000	+
LinJ18-500000-505000	LinJ18	500000	505000	+
LinJ18-505000-510000	LinJ18	505000	510000	+
LinJ18-510000-515000	LinJ18	510000	515000	+
LinJ18-515000-520000	LinJ18	515000	520000	+
LinJ18-520000-525000	LinJ18	520000	525000	+
LinJ18-525000-530000	LinJ18	525000	530000	+
LinJ18-530000-535000	LinJ18	530000	535000	+
LinJ18-535000-540000	LinJ18	535000	540000	+
LinJ18-540000-545000	LinJ18	540000	545000	+
LinJ18-545000-550000	LinJ18	545000	550000	+
LinJ18-550000-555000	LinJ18	550000	555000	+
LinJ18-555000-560000	LinJ18	555000	560000	+
LinJ18-560000-565000	LinJ18	560000	565000	+
LinJ18-565000-570000	LinJ18	565000	570000	+
LinJ18-570000-575000	LinJ18	570000	575000	+
LinJ18-575000-580000	LinJ18	575000	580000	+
LinJ18-580000-585000	LinJ18	580000	585000	+
LinJ18-585000-590000	LinJ18	585000	590000	+
LinJ18-590000-595000	LinJ18	590000	595000	+
LinJ18-595000-600000	LinJ18	595000	600000	+
LinJ18-600000-605000	LinJ18	600000	605000	+
LinJ18-605000-610000	LinJ18	605000	610000	+
LinJ18-610000-615000	LinJ18	610000	615000	+
LinJ18-615000-620000	LinJ18	615000	620000	+
LinJ18-620000-625000	LinJ18	620000	625000	+
LinJ18-625000-630000	LinJ18	625000	630000	+
LinJ18-630000-635000	LinJ18	630000	635000	+
LinJ18-635000-640000	LinJ18	635000	640000	+
LinJ18-640000-645000	LinJ18	640000	645000	+
LinJ18-645000-650000	LinJ18	645000	650000	+
LinJ18-650000-655000	LinJ18	650000	655000	+
LinJ18-655000-660000	LinJ18	655000	660000	+
LinJ18-660000-665000	LinJ18	660000	665000	+
LinJ18-665000-670000	LinJ18	665000	670000	+
LinJ18-670000-675000	LinJ18	670000	675000	+
LinJ18-675000-680000	LinJ18	675000	680000	+
LinJ18-680000-685000	LinJ18	680000	685000	+
LinJ18-685000-690000	LinJ18	685000	690000	+
LinJ18-690000-695000	LinJ18	690000	695000	+
LinJ18-695000-700000	LinJ18	695000	700000	+
LinJ18-700000-705000	LinJ18	700000	705000	+
LinJ18-705000-710000	LinJ18	705000	710000	+
LinJ18-710000-715000	LinJ18	710000	715000	+
LinJ18-715000-720000	LinJ18	715000	720000	+
LinJ18-720000-720431	LinJ18	720000	720431	+
LinJ19-0-5000	LinJ19	0	5000	+
LinJ19-5000-10000	LinJ19	5000	10000	+
LinJ19-10000-15000	LinJ19	10000	15000	+
LinJ19-15000-20000	LinJ19	15000	20000	+
LinJ19-20000-25000	LinJ19	20000	25000	+
LinJ19-25000-30000	LinJ19	25000	30000	+
LinJ19-30000-35000	LinJ19	30000	35000	+
LinJ19-35000-40000	LinJ19	35000	40000	+
LinJ19-40000-45000	LinJ19	40000	45000	+
LinJ19-45000-50000	LinJ19	45000	50000	+
LinJ19-50000-55000	LinJ19	50000	55000	+
LinJ19-55000-60000	LinJ19	55000	60000	+
LinJ19-60000-65000	LinJ19	60000	65000	+
LinJ19-65000-70000	LinJ19	65000	70000	+
LinJ19-70000-75000	LinJ19	70000	75000	+
LinJ19-75000-80000	LinJ19	75000	80000	+
LinJ19-80000-85000	LinJ19	80000	85000	+
LinJ19-85000-90000	LinJ19	85000	90000	+
LinJ19-90000-95000	LinJ19	90000	95000	+
LinJ19-95000-100000	LinJ19	95000	100000	+
LinJ19-100000-105000	LinJ19	100000	105000	+
LinJ19-105000-110000	LinJ19	105000	110000	+
LinJ19-110000-115000	LinJ19	110000	115000	+
LinJ19-115000-120000	LinJ19	115000	120000	+
LinJ19-120000-125000	LinJ19	120000	125000	+
LinJ19-125000-130000	LinJ19	125000	130000	+
LinJ19-130000-135000	LinJ19	130000	135000	+
LinJ19-135000-140000	LinJ19	135000	140000	+
LinJ19-140000-145000	LinJ19	140000	145000	+
LinJ19-145000-150000	LinJ19	145000	150000	+
LinJ19-150000-155000	LinJ19	150000	155000	+
LinJ19-155000-160000	LinJ19	155000	160000	+
LinJ19-160000-165000	LinJ19	160000	165000	+
LinJ19-165000-170000	LinJ19	165000	170000	+
LinJ19-170000-175000	LinJ19	170000	175000	+
LinJ19-175000-180000	LinJ19	175000	180000	+
LinJ19-180000-185000	LinJ19	180000	185000	+
LinJ19-185000-190000	LinJ19	185000	190000	+
LinJ19-190000-195000	LinJ19	190000	195000	+
LinJ19-195000-200000	LinJ19	195000	200000	+
LinJ19-200000-205000	LinJ19	200000	205000	+
LinJ19-205000-210000	LinJ19	205000	210000	+
LinJ19-210000-215000	LinJ19	210000	215000	+
LinJ19-215000-220000	LinJ19	215000	220000	+
LinJ19-220000-225000	LinJ19	220000	225000	+
LinJ19-225000-230000	LinJ19	225000	230000	+
LinJ19-230000-235000	LinJ19	230000	235000	+
LinJ19-235000-240000	LinJ19	235000	240000	+
LinJ19-240000-245000	LinJ19	240000	245000	+
LinJ19-245000-250000	LinJ19	245000	250000	+
LinJ19-250000-255000	LinJ19	250000	255000	+
LinJ19-255000-260000	LinJ19	255000	260000	+
LinJ19-260000-265000	LinJ19	260000	265000	+
LinJ19-265000-270000	LinJ19	265000	270000	+
LinJ19-270000-275000	LinJ19	270000	275000	+
LinJ19-275000-280000	LinJ19	275000	280000	+
LinJ19-280000-285000	LinJ19	280000	285000	+
LinJ19-285000-290000	LinJ19	285000	290000	+
LinJ19-290000-295000	LinJ19	290000	295000	+
LinJ19-295000-300000	LinJ19	295000	300000	+
LinJ19-300000-305000	LinJ19	300000	305000	+
LinJ19-305000-310000	LinJ19	305000	310000	+
LinJ19-310000-315000	LinJ19	310000	315000	+
LinJ19-315000-320000	LinJ19	315000	320000	+
LinJ19-320000-325000	LinJ19	320000	325000	+
LinJ19-325000-330000	LinJ19	325000	330000	+
LinJ19-330000-335000	LinJ19	330000	335000	+
LinJ19-335000-340000	LinJ19	335000	340000	+
LinJ19-340000-345000	LinJ19	340000	345000	+
LinJ19-345000-350000	LinJ19	345000	350000	+
LinJ19-350000-355000	LinJ19	350000	355000	+
LinJ19-355000-360000	LinJ19	355000	360000	+
LinJ19-360000-365000	LinJ19	360000	365000	+
LinJ19-365000-370000	LinJ19	365000	370000	+
LinJ19-370000-375000	LinJ19	370000	375000	+
LinJ19-375000-380000	LinJ19	375000	380000	+
LinJ19-380000-385000	LinJ19	380000	385000	+
LinJ19-385000-390000	LinJ19	385000	390000	+
LinJ19-390000-395000	LinJ19	390000	395000	+
LinJ19-395000-400000	LinJ19	395000	400000	+
LinJ19-400000-405000	LinJ19	400000	405000	+
LinJ19-405000-410000	LinJ19	405000	410000	+
LinJ19-410000-415000	LinJ19	410000	415000	+
LinJ19-415000-420000	LinJ19	415000	420000	+
LinJ19-420000-425000	LinJ19	420000	425000	+
LinJ19-425000-430000	LinJ19	425000	430000	+
LinJ19-430000-435000	LinJ19	430000	435000	+
LinJ19-435000-440000	LinJ19	435000	440000	+
LinJ19-440000-445000	LinJ19	440000	445000	+
LinJ19-445000-450000	LinJ19	445000	450000	+
LinJ19-450000-455000	LinJ19	450000	455000	+
LinJ19-455000-460000	LinJ19	455000	460000	+
LinJ19-460000-465000	LinJ19	460000	465000	+
LinJ19-465000-470000	LinJ19	465000	470000	+
LinJ19-470000-475000	LinJ19	470000	475000	+
LinJ19-475000-480000	LinJ19	475000	480000	+
LinJ19-480000-485000	LinJ19	480000	485000	+
LinJ19-485000-490000	LinJ19	485000	490000	+
LinJ19-490000-495000	LinJ19	490000	495000	+
LinJ19-495000-500000	LinJ19	495000	500000	+
LinJ19-500000-505000	LinJ19	500000	505000	+
LinJ19-505000-510000	LinJ19	505000	510000	+
LinJ19-510000-515000	LinJ19	510000	515000	+
LinJ19-515000-520000	LinJ19	515000	520000	+
LinJ19-520000-525000	LinJ19	520000	525000	+
LinJ19-525000-530000	LinJ19	525000	530000	+
LinJ19-530000-535000	LinJ19	530000	535000	+
LinJ19-535000-540000	LinJ19	535000	540000	+
LinJ19-540000-545000	LinJ19	540000	545000	+
LinJ19-545000-550000	LinJ19	545000	550000	+
LinJ19-550000-555000	LinJ19	550000	555000	+
LinJ19-555000-560000	LinJ19	555000	560000	+
LinJ19-560000-565000	LinJ19	560000	565000	+
LinJ19-565000-570000	LinJ19	565000	570000	+
LinJ19-570000-575000	LinJ19	570000	575000	+
LinJ19-575000-580000	LinJ19	575000	580000	+
LinJ19-580000-585000	LinJ19	580000	585000	+
LinJ19-585000-590000	LinJ19	585000	590000	+
LinJ19-590000-595000	LinJ19	590000	595000	+
LinJ19-595000-600000	LinJ19	595000	600000	+
LinJ19-600000-605000	LinJ19	600000	605000	+
LinJ19-605000-610000	LinJ19	605000	610000	+
LinJ19-610000-615000	LinJ19	610000	615000	+
LinJ19-615000-620000	LinJ19	615000	620000	+
LinJ19-620000-625000	LinJ19	620000	625000	+
LinJ19-625000-630000	LinJ19	625000	630000	+
LinJ19-630000-635000	LinJ19	630000	635000	+
LinJ19-635000-640000	LinJ19	635000	640000	+
LinJ19-640000-645000	LinJ19	640000	645000	+
LinJ19-645000-650000	LinJ19	645000	650000	+
LinJ19-650000-655000	LinJ19	650000	655000	+
LinJ19-655000-660000	LinJ19	655000	660000	+
LinJ19-660000-665000	LinJ19	660000	665000	+
LinJ19-665000-670000	LinJ19	665000	670000	+
LinJ19-670000-675000	LinJ19	670000	675000	+
LinJ19-675000-680000	LinJ19	675000	680000	+
LinJ19-680000-685000	LinJ19	680000	685000	+
LinJ19-685000-690000	LinJ19	685000	690000	+
LinJ19-690000-695000	LinJ19	690000	695000	+
LinJ19-695000-700000	LinJ19	695000	700000	+
LinJ19-700000-705000	LinJ19	700000	705000	+
LinJ19-705000-706124	LinJ19	705000	706124	+
LinJ20-0-5000	LinJ20	0	5000	+
LinJ20-5000-10000	LinJ20	5000	10000	+
LinJ20-10000-15000	LinJ20	10000	15000	+
LinJ20-15000-20000	LinJ20	15000	20000	+
LinJ20-20000-25000	LinJ20	20000	25000	+
LinJ20-25000-30000	LinJ20	25000	30000	+
LinJ20-30000-35000	LinJ20	30000	35000	+
LinJ20-35000-40000	LinJ20	35000	40000	+
LinJ20-40000-45000	LinJ20	40000	45000	+
LinJ20-45000-50000	LinJ20	45000	50000	+
LinJ20-50000-55000	LinJ20	50000	55000	+
LinJ20-55000-60000	LinJ20	55000	60000	+
LinJ20-60000-65000	LinJ20	60000	65000	+
LinJ20-65000-70000	LinJ20	65000	70000	+
LinJ20-70000-75000	LinJ20	70000	75000	+
LinJ20-75000-80000	LinJ20	75000	80000	+
LinJ20-80000-85000	LinJ20	80000	85000	+
LinJ20-85000-90000	LinJ20	85000	90000	+
LinJ20-90000-95000	LinJ20	90000	95000	+
LinJ20-95000-100000	LinJ20	95000	100000	+
LinJ20-100000-105000	LinJ20	100000	105000	+
LinJ20-105000-110000	LinJ20	105000	110000	+
LinJ20-110000-115000	LinJ20	110000	115000	+
LinJ20-115000-120000	LinJ20	115000	120000	+
LinJ20-120000-125000	LinJ20	120000	125000	+
LinJ20-125000-130000	LinJ20	125000	130000	+
LinJ20-130000-135000	LinJ20	130000	135000	+
LinJ20-135000-140000	LinJ20	135000	140000	+
LinJ20-140000-145000	LinJ20	140000	145000	+
LinJ20-145000-150000	LinJ20	145000	150000	+
LinJ20-150000-155000	LinJ20	150000	155000	+
LinJ20-155000-160000	LinJ20	155000	160000	+
LinJ20-160000-165000	LinJ20	160000	165000	+
LinJ20-165000-170000	LinJ20	165000	170000	+
LinJ20-170000-175000	LinJ20	170000	175000	+
LinJ20-175000-180000	LinJ20	175000	180000	+
LinJ20-180000-185000	LinJ20	180000	185000	+
LinJ20-185000-190000	LinJ20	185000	190000	+
LinJ20-190000-195000	LinJ20	190000	195000	+
LinJ20-195000-200000	LinJ20	195000	200000	+
LinJ20-200000-205000	LinJ20	200000	205000	+
LinJ20-205000-210000	LinJ20	205000	210000	+
LinJ20-210000-215000	LinJ20	210000	215000	+
LinJ20-215000-220000	LinJ20	215000	220000	+
LinJ20-220000-225000	LinJ20	220000	225000	+
LinJ20-225000-230000	LinJ20	225000	230000	+
LinJ20-230000-235000	LinJ20	230000	235000	+
LinJ20-235000-240000	LinJ20	235000	240000	+
LinJ20-240000-245000	LinJ20	240000	245000	+
LinJ20-245000-250000	LinJ20	245000	250000	+
LinJ20-250000-255000	LinJ20	250000	255000	+
LinJ20-255000-260000	LinJ20	255000	260000	+
LinJ20-260000-265000	LinJ20	260000	265000	+
LinJ20-265000-270000	LinJ20	265000	270000	+
LinJ20-270000-275000	LinJ20	270000	275000	+
LinJ20-275000-280000	LinJ20	275000	280000	+
LinJ20-280000-285000	LinJ20	280000	285000	+
LinJ20-285000-290000	LinJ20	285000	290000	+
LinJ20-290000-295000	LinJ20	290000	295000	+
LinJ20-295000-300000	LinJ20	295000	300000	+
LinJ20-300000-305000	LinJ20	300000	305000	+
LinJ20-305000-310000	LinJ20	305000	310000	+
LinJ20-310000-315000	LinJ20	310000	315000	+
LinJ20-315000-320000	LinJ20	315000	320000	+
LinJ20-320000-325000	LinJ20	320000	325000	+
LinJ20-325000-330000	LinJ20	325000	330000	+
LinJ20-330000-335000	LinJ20	330000	335000	+
LinJ20-335000-340000	LinJ20	335000	340000	+
LinJ20-340000-345000	LinJ20	340000	345000	+
LinJ20-345000-350000	LinJ20	345000	350000	+
LinJ20-350000-355000	LinJ20	350000	355000	+
LinJ20-355000-360000	LinJ20	355000	360000	+
LinJ20-360000-365000	LinJ20	360000	365000	+
LinJ20-365000-370000	LinJ20	365000	370000	+
LinJ20-370000-375000	LinJ20	370000	375000	+
LinJ20-375000-380000	LinJ20	375000	380000	+
LinJ20-380000-385000	LinJ20	380000	385000	+
LinJ20-385000-390000	LinJ20	385000	390000	+
LinJ20-390000-395000	LinJ20	390000	395000	+
LinJ20-395000-400000	LinJ20	395000	400000	+
LinJ20-400000-405000	LinJ20	400000	405000	+
LinJ20-405000-410000	LinJ20	405000	410000	+
LinJ20-410000-415000	LinJ20	410000	415000	+
LinJ20-415000-420000	LinJ20	415000	420000	+
LinJ20-420000-425000	LinJ20	420000	425000	+
LinJ20-425000-430000	LinJ20	425000	430000	+
LinJ20-430000-435000	LinJ20	430000	435000	+
LinJ20-435000-440000	LinJ20	435000	440000	+
LinJ20-440000-445000	LinJ20	440000	445000	+
LinJ20-445000-450000	LinJ20	445000	450000	+
LinJ20-450000-455000	LinJ20	450000	455000	+
LinJ20-455000-460000	LinJ20	455000	460000	+
LinJ20-460000-465000	LinJ20	460000	465000	+
LinJ20-465000-470000	LinJ20	465000	470000	+
LinJ20-470000-475000	LinJ20	470000	475000	+
LinJ20-475000-480000	LinJ20	475000	480000	+
LinJ20-480000-485000	LinJ20	480000	485000	+
LinJ20-485000-490000	LinJ20	485000	490000	+
LinJ20-490000-495000	LinJ20	490000	495000	+
LinJ20-495000-500000	LinJ20	495000	500000	+
LinJ20-500000-505000	LinJ20	500000	505000	+
LinJ20-505000-510000	LinJ20	505000	510000	+
LinJ20-510000-515000	LinJ20	510000	515000	+
LinJ20-515000-520000	LinJ20	515000	520000	+
LinJ20-520000-525000	LinJ20	520000	525000	+
LinJ20-525000-530000	LinJ20	525000	530000	+
LinJ20-530000-535000	LinJ20	530000	535000	+
LinJ20-535000-540000	LinJ20	535000	540000	+
LinJ20-540000-545000	LinJ20	540000	545000	+
LinJ20-545000-550000	LinJ20	545000	550000	+
LinJ20-550000-555000	LinJ20	550000	555000	+
LinJ20-555000-560000	LinJ20	555000	560000	+
LinJ20-560000-565000	LinJ20	560000	565000	+
LinJ20-565000-570000	LinJ20	565000	570000	+
LinJ20-570000-575000	LinJ20	570000	575000	+
LinJ20-575000-580000	LinJ20	575000	580000	+
LinJ20-580000-585000	LinJ20	580000	585000	+
LinJ20-585000-590000	LinJ20	585000	590000	+
LinJ20-590000-595000	LinJ20	590000	595000	+
LinJ20-595000-600000	LinJ20	595000	600000	+
LinJ20-600000-605000	LinJ20	600000	605000	+
LinJ20-605000-610000	LinJ20	605000	610000	+
LinJ20-610000-615000	LinJ20	610000	615000	+
LinJ20-615000-620000	LinJ20	615000	620000	+
LinJ20-620000-625000	LinJ20	620000	625000	+
LinJ20-625000-630000	LinJ20	625000	630000	+
LinJ20-630000-635000	LinJ20	630000	635000	+
LinJ20-635000-640000	LinJ20	635000	640000	+
LinJ20-640000-645000	LinJ20	640000	645000	+
